SavingsID,Age,Work_Exp,Annual_Income,ZIP,FamilySize,Edu_Level,OtherLoan_Monthly,Securities_Account,CD_Account,Online_Services,CreditCard,CC_Spend,PersonalLoan (prediction)
151153,28,4,1550000,92182,4,Bachelor's,0,No,No,Yes,No,0,Yes
151554,52,28,910000,92692,4,Bachelor's,0,No,No,No,Yes,10000,No
151955,53,29,550000,95818,4,Bachelor's,0,No,No,Yes,No,0,No
152356,44,20,1730000,90277,2,Higher Secondary,41900,No,No,Yes,No,0,No
152757,43,19,710000,92101,3,Master's and above,0,No,No,No,Yes,3000,No
153158,56,30,240000,94704,2,Master's and above,8800,No,No,No,No,0,No
153559,38,14,420000,94610,1,Bachelor's,8100,No,No,Yes,No,0,No
153960,30,6,1410000,94539,2,Higher Secondary,0,No,No,Yes,No,0,No
154361,32,6,320000,93106,1,Master's and above,0,No,No,Yes,No,0,No
154762,35,10,550000,94539,4,Higher Secondary,0,No,No,No,No,0,No
155163,43,19,1530000,90254,2,Higher Secondary,0,No,No,Yes,No,0,No
155564,58,32,1130000,94590,2,Higher Secondary,27000,No,No,No,Yes,14000,No
155965,25,0,300000,92691,2,Bachelor's,0,No,No,No,No,0,No
156366,54,24,290000,92028,3,Master's and above,14800,No,No,No,Yes,10000,No
156767,57,32,1740000,90089,1,Bachelor's,46600,No,No,Yes,No,0,Yes
157168,50,24,350000,92717,1,Master's and above,0,No,No,Yes,No,0,No
157569,32,8,980000,95054,2,Bachelor's,17500,No,No,Yes,No,0,No
157970,63,37,300000,92054,2,Master's and above,15900,No,No,Yes,No,0,No
158371,31,6,580000,95051,2,Higher Secondary,0,No,No,No,Yes,25000,No
158772,36,12,250000,92101,4,Higher Secondary,14700,No,No,No,No,0,No
159173,58,34,190000,92029,4,Higher Secondary,0,No,No,No,No,0,No
159574,56,30,440000,93105,4,Bachelor's,17400,No,No,Yes,No,0,No
159975,49,25,200000,90291,4,Higher Secondary,11100,No,No,Yes,Yes,10000,No
160376,30,5,980000,91941,2,Higher Secondary,22000,No,No,Yes,No,0,No
160777,33,7,900000,92346,3,Higher Secondary,0,No,No,Yes,No,0,No
161178,45,21,610000,94304,3,Higher Secondary,0,No,No,No,No,0,No
161579,30,5,400000,94402,4,Bachelor's,0,No,No,Yes,No,0,No
161980,47,23,380000,94618,2,Master's and above,0,No,No,No,No,0,No
162381,25,0,280000,92093,2,Bachelor's,0,No,No,No,No,0,No
162782,63,33,340000,94305,1,Master's and above,0,No,No,Yes,Yes,15000,No
163183,55,29,730000,95616,2,Master's and above,0,No,No,Yes,Yes,23000,No
163584,65,41,1330000,94904,4,Higher Secondary,0,No,No,No,Yes,20000,Yes
163985,44,18,530000,94608,1,Higher Secondary,0,No,No,Yes,No,0,No
164386,51,25,210000,9307,4,Master's and above,0,No,No,Yes,Yes,6000,No
164787,35,9,400000,93943,3,Higher Secondary,0,No,No,Yes,No,0,No
165188,30,5,410000,95051,4,,0,No,No,Yes,No,0,No
165589,31,5,820000,95482,4,Bachelor's,0,No,No,Yes,No,0,No
165990,54,30,1000000,95814,4,Master's and above,0,No,No,No,No,0,Yes
166391,45,20,1550000,90024,1,Higher Secondary,0,No,No,Yes,Yes,70000,No
166792,45,19,450000,92521,1,Higher Secondary,0,No,No,Yes,No,0,No
167193,58,32,90000,94080,3,Master's and above,0,No,No,No,Yes,3000,No
167594,54,29,480000,91709,4,Master's and above,0,No,No,Yes,No,0,No
167995,53,28,180000,90095,4,Master's and above,10900,Yes,Yes,Yes,Yes,1000,No
168396,33,9,800000,91311,4,Higher Secondary,0,No,No,Yes,Yes,34000,No
168797,60,35,640000,94509,2,Higher Secondary,0,No,No,No,No,0,No
169198,50,24,290000,93023,4,Higher Secondary,0,No,No,No,No,0,No
169599,26,2,480000,90503,3,Bachelor's,0,No,No,Yes,No,0,No
170000,54,30,230000,94608,2,Higher Secondary,0,No,No,No,No,0,No
170401,28,3,840000,90024,4,Higher Secondary,0,No,No,Yes,Yes,2000,No
170802,36,10,1790000,94542,3,Higher Secondary,0,No,No,Yes,No,0,Yes
171203,29,2,300000,95747,4,Bachelor's,11200,No,No,No,Yes,15000,No
171604,54,28,930000,91604,1,Higher Secondary,13300,No,Yes,Yes,Yes,49000,No
172005,55,30,390000,92647,2,Bachelor's,0,No,No,No,No,0,No
172406,61,36,600000,92866,3,Bachelor's,18200,No,No,No,No,0,No
172807,36,11,1330000,90245,1,Higher Secondary,29000,Yes,Yes,Yes,Yes,38000,No
173208,45,19,1250000,92354,1,Higher Secondary,0,No,No,No,No,0,No
173609,64,40,580000,93437,1,Master's and above,0,No,No,Yes,No,0,No
174010,60,36,890000,91745,2,Higher Secondary,0,No,No,Yes,No,0,No
174411,49,22,820000,90019,1,Bachelor's,12500,No,No,Yes,No,0,No
174812,47,23,1100000,94111,2,Higher Secondary,0,No,No,Yes,Yes,33000,No
175213,60,36,540000,92182,4,Master's and above,0,Yes,No,No,No,0,No
175614,45,20,890000,93311,4,Master's and above,0,No,No,Yes,No,0,No
176015,32,7,420000,92407,3,Higher Secondary,0,No,No,Yes,No,0,No
176416,52,28,410000,94309,3,Bachelor's,0,No,No,No,Yes,19000,No
176817,35,8,380000,93106,4,Bachelor's,12400,No,No,Yes,No,0,No
177218,40,15,850000,94304,2,Higher Secondary,0,No,No,Yes,No,0,No
177619,53,29,830000,90073,4,Bachelor's,0,No,No,Yes,No,0,No
178020,27,0,330000,90089,4,Master's and above,0,No,No,No,No,0,No
178421,58,33,500000,94501,,Higher Secondary,0,No,No,No,Yes,21000,No
178822,47,22,580000,93105,4,Master's and above,0,No,No,Yes,Yes,36000,No
179223,28,3,1150000,92333,4,Bachelor's,0,No,No,No,No,0,Yes
179624,46,20,1450000,91380,2,Higher Secondary,0,Yes,Yes,Yes,No,0,No
180025,43,19,1610000,95616,2,Higher Secondary,0,No,No,No,No,0,No
180426,56,30,380000,92029,,Higher Secondary,0,No,No,No,No,0,No
180827,28,3,280000,90505,4,Higher Secondary,0,No,No,Yes,No,0,No
181228,42,18,750000,92182,3,Higher Secondary,0,No,No,No,Yes,23300,No
181629,32,7,350000,92521,3,Higher Secondary,11600,No,No,No,Yes,13000,No
182030,62,38,240000,94720,2,Higher Secondary,11600,No,No,No,Yes,10000,No
182431,37,13,780000,94998,4,Bachelor's,0,No,No,Yes,No,0,No
182832,51,26,1130000,94086,1,Master's and above,16100,No,No,Yes,No,0,No
183233,39,13,750000,94305,3,Higher Secondary,22400,No,No,Yes,No,0,No
183634,43,17,910000,91311,1,Higher Secondary,0,No,No,Yes,No,0,No
184035,52,28,310000,91330,4,Higher Secondary,14100,No,No,Yes,Yes,2000,No
184436,30,6,450000,95819,1,Bachelor's,0,No,No,Yes,No,0,No
184837,52,26,800000,94709,3,Higher Secondary,0,No,No,No,No,0,No
185238,61,35,500000,92122,3,Master's and above,11200,No,No,Yes,No,0,No
185639,36,9,310000,95825,4,Bachelor's,0,Yes,No,Yes,No,0,No
186040,58,32,1130000,93943,2,Bachelor's,11900,No,Yes,Yes,Yes,38000,Yes
186441,47,23,290000,94304,4,Higher Secondary,0,No,No,Yes,No,0,No
186842,64,39,590000,92626,2,Higher Secondary,13900,No,No,Yes,No,0,No
187243,52,27,430000,93555,1,Bachelor's,0,Yes,No,Yes,No,0,No
187644,58,28,1220000,95136,1,Master's and above,11500,No,No,Yes,No,0,Yes
188045,48,24,290000,90509,1,Higher Secondary,0,No,No,No,No,0,No
188446,64,40,910000,93106,2,Master's and above,0,No,No,Yes,Yes,0,No
188847,58,32,650000,94590,3,,0,No,No,Yes,No,0,No
189248,47,23,220000,93108,1,Higher Secondary,0,No,No,No,Yes,10000,No
189649,49,23,710000,95134,1,Master's and above,0,No,No,No,No,0,No
190050,31,4,600000,94588,4,Bachelor's,0,No,No,Yes,Yes,20000,No
190451,61,37,600000,91706,3,Master's and above,0,No,No,Yes,No,0,No
190852,51,25,690000,95747,1,Higher Secondary,0,No,No,Yes,Yes,3000,No
191253,28,-2,480000,94132,2,Master's and above,8900,No,No,Yes,No,0,No
191654,39,13,210000,94022,3,Bachelor's,0,No,No,No,No,0,No
192055,54,28,530000,92109,4,Bachelor's,0,Yes,No,No,No,0,No
192456,50,24,290000,94110,3,Master's and above,0,No,No,No,No,0,No
192857,30,4,600000,91107,4,Bachelor's,0,No,No,Yes,No,0,No
193258,64,39,420000,92068,3,Bachelor's,11600,No,No,Yes,No,0,No
193659,29,3,690000,94303,3,Master's and above,0,No,No,No,No,0,No
194060,48,24,200000,95841,1,Higher Secondary,0,No,No,Yes,Yes,10000,No
194461,35,10,2000000,91107,2,Higher Secondary,45800,No,No,No,No,0,No
194862,60,36,1410000,90277,2,Higher Secondary,0,No,No,Yes,Yes,21000,No
195263,55,30,810000,92123,2,Higher Secondary,0,Yes,No,No,No,0,No
195664,29,4,1830000,91423,3,Master's and above,0,No,No,Yes,No,0,Yes
196065,48,22,1490000,94928,2,Bachelor's,0,Yes,Yes,Yes,No,0,Yes
196466,43,19,830000,94305,4,Master's and above,0,No,No,No,Yes,36000,Yes
196867,66,42,350000,94305,1,Bachelor's,17200,No,No,Yes,No,0,No
197268,25,0,130000,91342,2,Master's and above,0,No,No,Yes,No,0,No
197669,45,20,390000,90232,1,Higher Secondary,0,No,No,No,Yes,24000,No
198070,34,10,210000,92634,1,Master's and above,0,No,No,Yes,No,0,No
198471,48,23,100000,94609,2,Master's and above,0,No,No,Yes,Yes,7000,No
198872,32,6,840000,91006,4,Bachelor's,0,No,No,No,No,0,No
199273,50,24,300000,91768,4,Higher Secondary,16100,No,No,Yes,Yes,1000,No
199674,43,19,310000,90007,4,Higher Secondary,15600,No,No,Yes,No,0,No
200075,64,39,1820000,93955,1,Bachelor's,54700,No,No,Yes,No,0,Yes
200476,60,34,1140000,90028,2,Higher Secondary,0,No,No,Yes,No,0,No
200877,43,19,1520000,92008,3,Bachelor's,0,No,No,No,No,0,Yes
201278,60,34,530000,92717,1,Bachelor's,0,Yes,No,No,Yes,8000,No
201679,64,39,240000,95112,4,Bachelor's,7800,No,No,Yes,No,0,No
202080,44,20,1500000,95060,2,Higher Secondary,0,No,No,No,Yes,33000,No
202481,60,36,1320000,92154,2,Higher Secondary,47000,No,No,Yes,Yes,60000,No
202882,54,29,680000,94998,3,Master's and above,0,No,No,Yes,Yes,16000,No
203283,33,9,530000,94063,1,Higher Secondary,0,No,No,No,Yes,12000,No
203684,56,32,1730000,94022,1,Bachelor's,8800,No,Yes,Yes,No,0,Yes
204085,29,5,300000,90095,3,Bachelor's,0,No,No,No,No,0,No
204486,25,1,1130000,95023,2,Higher Secondary,0,No,No,Yes,Yes,2000,No
204887,60,34,150000,95014,1,Bachelor's,0,No,No,Yes,No,0,No
205288,55,30,840000,92173,2,Higher Secondary,30400,Yes,No,Yes,No,0,No
205689,39,13,880000,94117,4,Bachelor's,0,No,No,Yes,Yes,14000,No
206090,37,13,430000,94122,3,Higher Secondary,0,No,No,Yes,No,0,No
206491,53,28,430000,91380,2,Master's and above,0,No,Yes,Yes,Yes,21000,No
206892,34,10,900000,94303,2,Higher Secondary,0,No,No,Yes,No,0,No
207293,42,18,340000,92115,4,Higher Secondary,10400,Yes,No,Yes,No,0,No
207694,60,36,380000,94596,4,Higher Secondary,0,No,No,Yes,No,0,No
208095,50,24,1730000,94720,1,Higher Secondary,0,No,No,Yes,Yes,10000,No
208496,41,17,1600000,92647,2,Higher Secondary,0,No,No,Yes,No,0,No
208897,25,0,440000,94545,4,Bachelor's,0,No,No,Yes,Yes,6000,No
209298,50,24,830000,94301,2,Master's and above,0,No,No,Yes,No,0,No
209699,48,22,940000,90623,4,Master's and above,0,No,No,Yes,No,0,No
210100,32,8,430000,95023,1,Master's and above,0,No,No,No,Yes,21000,No
210501,50,25,420000,93108,3,Bachelor's,0,No,No,Yes,No,0,No
210902,59,33,340000,92177,2,Higher Secondary,0,No,No,No,No,0,No
211303,50,26,390000,90640,3,Bachelor's,0,No,No,Yes,No,0,No
211704,44,19,700000,92833,1,Bachelor's,0,No,No,No,No,0,No
212105,31,5,390000,94022,4,Master's and above,18500,No,No,No,Yes,18000,No
212506,40,10,440000,94720,3,Master's and above,0,No,No,Yes,No,0,No
212907,36,12,690000,94305,3,Bachelor's,0,No,No,Yes,No,0,Yes
213308,51,25,440000,94608,3,Master's and above,0,No,No,No,No,0,No
213709,64,40,320000,91380,3,Master's and above,0,No,No,Yes,No,0,No
214110,47,22,150000,95521,2,Master's and above,0,No,No,No,No,0,No
214511,52,28,1180000,90503,2,Higher Secondary,11200,No,No,Yes,No,0,No
214912,51,26,620000,95136,1,Bachelor's,22100,No,No,Yes,No,0,No
215313,31,5,820000,94143,4,Bachelor's,0,No,No,No,No,0,No
215714,39,14,540000,95035,3,Higher Secondary,10800,No,No,No,Yes,30000,No
216115,30,6,480000,94607,1,Master's and above,0,No,No,No,No,0,No
216516,27,1,740000,91730,3,Master's and above,0,No,No,Yes,No,0,No
216917,41,16,1130000,92780,1,Master's and above,21100,No,No,No,Yes,10000,No
217318,53,27,810000,90009,3,Bachelor's,0,No,No,No,No,0,No
217719,54,27,430000,92834,3,Bachelor's,16900,No,No,No,No,0,No
218120,28,4,340000,92677,1,Bachelor's,0,No,No,Yes,No,0,No
218521,34,9,480000,95616,1,Master's and above,10500,No,No,Yes,No,0,No
218922,61,37,540000,90024,4,Bachelor's,12900,No,No,Yes,Yes,12000,No
219323,48,24,750000,92518,4,Bachelor's,0,No,No,Yes,No,0,No
219724,36,11,720000,91007,1,Higher Secondary,22400,No,No,No,No,0,No
220125,56,31,390000,93023,4,Higher Secondary,0,No,No,No,No,0,No
220526,24,-1,750000,93014,4,Higher Secondary,0,No,No,Yes,No,0,No
220927,64,38,790000,94024,2,Higher Secondary,17900,No,No,No,No,0,No
221328,26,2,2050000,93106,1,Higher Secondary,27100,No,No,No,Yes,63300,No
221729,33,8,650000,90027,2,Higher Secondary,8900,No,No,Yes,No,0,No
222130,64,39,1220000,90089,4,Higher Secondary,37800,No,No,Yes,No,0,Yes
222531,39,15,820000,95207,1,Bachelor's,0,No,No,Yes,No,0,No
222932,54,30,210000,91706,2,Higher Secondary,0,No,No,No,Yes,2000,No
223333,32,6,500000,90401,4,Master's and above,0,Yes,Yes,Yes,Yes,21000,No
223734,62,37,390000,94305,2,Higher Secondary,11300,No,Yes,Yes,Yes,28000,No
224135,27,2,1010000,92807,1,Higher Secondary,0,No,No,No,No,0,No
224536,53,28,410000,93117,2,Master's and above,0,Yes,No,No,No,0,No
224937,51,25,1320000,94143,1,Higher Secondary,0,No,No,Yes,No,0,No
225338,25,-1,430000,92173,3,Bachelor's,17600,No,No,Yes,No,0,No
225739,44,20,1310000,90717,1,Master's and above,0,No,No,Yes,No,0,Yes
226140,31,5,110000,94534,1,Bachelor's,7600,No,No,No,Yes,4000,No
226541,57,32,210000,94720,1,Master's and above,11700,No,No,No,No,0,No
226942,25,-1,1090000,94010,4,Master's and above,31400,No,No,Yes,No,0,No
227343,30,6,1410000,95014,2,Higher Secondary,0,No,No,No,No,0,No
227744,40,14,810000,94709,3,Higher Secondary,0,No,No,Yes,No,0,No
228145,63,38,540000,94704,3,Higher Secondary,9000,No,No,No,Yes,24000,No
228546,35,10,1640000,91614,2,Higher Secondary,0,No,No,Yes,No,0,No
228947,43,19,280000,94303,4,Higher Secondary,8700,No,No,No,No,0,No
229348,27,2,680000,94025,3,Master's and above,20300,Yes,No,No,No,0,No
229749,44,14,440000,94132,3,Master's and above,18000,Yes,Yes,Yes,Yes,20000,No
230150,49,23,610000,94117,1,Master's and above,0,No,No,Yes,Yes,14000,No
230551,61,36,350000,94110,3,Bachelor's,0,No,No,No,Yes,13000,No
230952,60,34,540000,94301,3,Bachelor's,0,No,No,Yes,Yes,3000,No
231353,59,34,140000,93118,1,Higher Secondary,0,No,No,Yes,Yes,1000,No
231754,28,3,520000,90024,4,Higher Secondary,23000,No,No,Yes,No,0,No
232155,52,28,1010000,91330,2,Higher Secondary,0,No,No,No,No,0,No
232556,28,2,1490000,94720,2,Higher Secondary,0,No,No,Yes,No,0,No
232957,34,8,350000,92037,4,Higher Secondary,13700,No,Yes,Yes,Yes,8000,No
233358,60,34,210000,93105,3,Master's and above,12900,No,No,Yes,No,0,No
233759,39,15,1180000,95039,2,Higher Secondary,0,No,No,No,Yes,19000,No
234160,30,5,380000,95064,4,Bachelor's,0,Yes,No,No,No,0,No
234561,49,25,240000,95818,4,Higher Secondary,13800,No,No,Yes,No,0,No
234962,43,18,590000,93943,1,Master's and above,0,No,No,Yes,No,0,No
235363,63,33,410000,94234,4,Master's and above,0,No,No,Yes,No,0,No
235764,28,3,850000,94035,1,Bachelor's,0,No,No,Yes,Yes,8000,No
236165,51,27,120000,94608,4,Higher Secondary,0,No,No,Yes,No,0,No
236566,33,7,320000,94904,1,Master's and above,15200,No,No,No,No,0,No
236967,55,29,790000,90210,3,Higher Secondary,0,No,No,Yes,No,0,No
237368,53,28,1750000,95060,3,Master's and above,0,No,Yes,Yes,Yes,36000,Yes
237769,34,8,280000,95112,3,Higher Secondary,0,No,No,No,No,0,No
238170,34,9,410000,92101,2,Higher Secondary,16100,No,No,Yes,Yes,1000,No
238571,40,14,700000,95136,3,Higher Secondary,18500,No,No,No,No,0,No
238972,49,25,1610000,94928,3,Bachelor's,48500,Yes,Yes,No,No,0,Yes
239373,35,9,530000,94143,4,Bachelor's,0,No,No,Yes,No,0,No
239774,39,15,1280000,92333,1,Higher Secondary,0,No,No,No,No,0,No
240175,55,28,500000,95020,3,Bachelor's,0,No,No,Yes,Yes,10000,No
240576,29,5,800000,94709,2,Bachelor's,0,No,No,Yes,Yes,20000,No
240977,54,30,930000,91107,1,Bachelor's,0,No,No,Yes,No,0,No
241378,25,-1,480000,92870,3,Master's and above,0,No,No,No,Yes,3000,No
241779,52,28,1490000,94043,2,Higher Secondary,0,No,No,Yes,No,0,No
242180,46,19,490000,92124,3,Bachelor's,0,No,No,Yes,Yes,25000,No
242581,57,33,880000,93524,1,Bachelor's,0,No,No,Yes,No,0,No
242982,52,22,220000,90049,4,Master's and above,0,No,No,Yes,Yes,4000,No
243383,28,3,550000,94521,4,Higher Secondary,0,No,No,Yes,Yes,22000,No
243784,44,18,720000,95678,1,Master's and above,15500,No,No,No,No,0,No
244185,24,-1,380000,95045,2,Bachelor's,0,No,No,Yes,No,0,No
244586,40,16,1140000,91604,1,Higher Secondary,30000,No,No,Yes,No,0,No
244987,34,4,830000,92653,4,Master's and above,0,No,No,Yes,No,0,No
245388,39,14,1010000,94305,2,Higher Secondary,0,No,No,Yes,Yes,4000,No
245789,50,24,940000,93305,1,Higher Secondary,27200,No,No,Yes,No,0,No
246190,41,17,400000,93117,2,Higher Secondary,0,No,Yes,Yes,Yes,25000,No
246591,31,7,1280000,92821,1,Higher Secondary,0,No,No,No,No,0,No
246992,29,3,390000,94612,4,Master's and above,0,No,No,Yes,No,0,No
247393,30,5,510000,92037,1,Higher Secondary,0,No,No,Yes,No,0,No
247794,44,20,790000,95051,4,Master's and above,0,Yes,Yes,Yes,Yes,20000,No
248195,33,7,480000,90025,4,Bachelor's,0,No,No,Yes,No,0,No
248596,50,26,850000,94143,1,Higher Secondary,14400,No,No,No,No,0,No
248997,42,18,410000,92121,1,Higher Secondary,9400,No,No,Yes,No,0,No
249398,48,22,1520000,94022,1,Master's and above,0,No,No,Yes,No,0,Yes
249799,24,-2,1250000,92835,2,Higher Secondary,0,Yes,No,No,Yes,72000,No
250200,56,31,110000,92374,2,Master's and above,9000,No,No,No,No,0,No
250601,28,4,1030000,94720,2,Higher Secondary,0,No,No,Yes,Yes,25000,No
251002,56,30,1410000,94143,2,Higher Secondary,0,No,No,Yes,No,0,No
251403,58,32,380000,91320,1,Higher Secondary,0,No,No,Yes,Yes,14000,No
251804,29,5,1350000,95035,2,,0,No,No,No,No,0,No
252205,63,38,280000,94720,2,Bachelor's,8900,No,No,Yes,No,0,No
252606,28,3,700000,90245,4,Higher Secondary,24000,No,No,No,Yes,22000,No
253007,57,31,410000,91330,1,Higher Secondary,0,No,No,Yes,Yes,2000,No
253408,34,8,810000,91741,3,Bachelor's,20800,No,No,Yes,No,0,No
253809,28,3,1700000,95014,1,Master's and above,0,No,No,No,No,0,Yes
254210,27,2,550000,91910,4,Bachelor's,0,No,No,Yes,No,0,No
254611,37,11,240000,91770,4,Master's and above,0,No,No,No,No,0,No
255012,52,28,810000,94132,3,Bachelor's,27500,No,No,No,No,0,No
255413,49,23,320000,94701,4,Higher Secondary,8300,No,No,No,No,0,No
255814,65,40,1290000,90095,1,Higher Secondary,0,No,No,Yes,Yes,13000,No
256215,60,35,1080000,94904,1,Higher Secondary,0,Yes,No,No,No,0,No
256616,37,12,1800000,90034,1,Higher Secondary,0,No,No,Yes,Yes,86000,No
257017,63,37,1390000,93943,2,Higher Secondary,0,No,No,No,No,0,No
257418,40,14,330000,94025,2,Master's and above,0,No,No,Yes,Yes,14000,No
257819,46,20,740000,94024,4,Master's and above,0,No,No,Yes,No,0,No
258220,63,37,420000,91320,2,Master's and above,11500,No,No,Yes,No,0,No
258621,57,27,730000,93106,1,Master's and above,0,No,No,No,No,0,No
259022,33,8,1150000,91129,4,Bachelor's,0,No,No,Yes,No,0,Yes
259423,41,17,1140000,91125,2,Bachelor's,0,No,No,Yes,No,0,No
259824,41,17,920000,93555,2,Higher Secondary,13100,No,No,Yes,No,0,No
260225,44,19,340000,95616,1,Master's and above,7800,No,No,Yes,No,0,No
260626,33,6,540000,92821,2,Bachelor's,12200,No,No,Yes,No,0,No
261027,52,28,640000,95605,2,Master's and above,21100,No,No,Yes,No,0,No
261428,30,6,420000,94305,1,Master's and above,10000,No,No,No,Yes,2000,No
261829,45,19,700000,92677,3,Higher Secondary,0,No,No,Yes,No,0,No
262230,49,24,510000,90071,1,Bachelor's,0,No,No,No,No,0,No
262631,45,19,710000,91711,4,Higher Secondary,21800,No,Yes,Yes,Yes,29000,No
263032,32,7,350000,96651,3,Higher Secondary,10800,No,No,No,Yes,13000,No
263433,45,18,400000,94960,3,Bachelor's,0,No,No,Yes,No,0,No
263834,57,32,1650000,94720,4,Master's and above,0,No,No,Yes,No,0,Yes
264235,61,31,180000,94583,1,Master's and above,0,No,No,Yes,Yes,15000,No
264636,57,31,320000,90034,3,Higher Secondary,0,Yes,Yes,Yes,Yes,14000,No
265037,60,35,350000,90509,3,Higher Secondary,16900,No,No,Yes,No,0,No
265438,40,16,1200000,92037,2,Higher Secondary,19600,No,No,Yes,No,0,No
265839,53,28,310000,90245,4,Master's and above,0,No,No,Yes,No,0,No
266240,42,16,350000,92054,3,Higher Secondary,0,No,No,No,No,0,No
266641,62,36,320000,92646,2,Master's and above,0,No,No,Yes,Yes,2000,No
267042,43,18,850000,94960,1,Master's and above,32700,Yes,No,Yes,No,0,No
267443,35,10,1390000,95060,2,Higher Secondary,0,No,No,No,No,0,No
267844,50,24,1030000,94132,1,Higher Secondary,0,No,No,Yes,No,0,No
268245,45,21,1520000,91902,2,Higher Secondary,0,No,No,Yes,No,0,No
268646,52,27,330000,92121,2,Bachelor's,0,No,No,Yes,No,0,No
269047,35,9,840000,95120,4,,32200,No,No,No,No,0,No
269448,58,33,610000,90033,4,Higher Secondary,0,No,No,No,No,0,No
269849,62,38,640000,95064,4,Higher Secondary,12300,Yes,Yes,Yes,Yes,22000,No
270250,50,25,340000,95621,1,Bachelor's,0,No,No,Yes,No,0,No
270651,25,-1,820000,92677,4,Master's and above,0,No,No,Yes,No,0,No
271052,47,22,1220000,90037,1,Master's and above,16300,Yes,No,No,No,0,Yes
271453,28,4,580000,92121,3,Higher Secondary,13100,No,No,No,No,0,No
271854,34,9,920000,90005,1,Higher Secondary,0,No,No,Yes,No,0,No
272255,49,23,780000,92691,2,Bachelor's,20500,No,No,No,Yes,24000,No
272656,54,29,1290000,93940,4,Master's and above,0,No,No,No,No,0,Yes
273057,50,25,130000,91109,2,Master's and above,0,No,No,No,No,0,No
273458,37,11,810000,94539,1,Master's and above,14500,No,No,No,No,0,No
273859,38,8,230000,95207,1,Master's and above,0,No,No,No,No,0,No
274260,52,26,350000,91711,3,Master's and above,0,No,No,No,No,0,No
274661,63,39,790000,93009,4,Bachelor's,0,No,No,Yes,Yes,17000,No
275062,39,14,1650000,92126,2,Higher Secondary,0,No,No,Yes,No,0,No
275463,63,38,520000,94720,2,Higher Secondary,0,No,No,Yes,No,0,No
275864,65,41,1850000,93561,3,Bachelor's,0,No,No,No,No,0,Yes
276265,46,20,490000,90503,3,Bachelor's,0,No,No,No,No,0,No
276666,54,30,640000,95126,1,Master's and above,22700,No,No,No,Yes,18000,No
277067,54,24,610000,92866,4,Master's and above,0,Yes,No,Yes,No,0,No
277468,52,26,1120000,92120,1,Higher Secondary,0,Yes,Yes,Yes,Yes,24000,No
277869,63,39,720000,93106,,Master's and above,19000,Yes,No,Yes,No,0,No
278270,66,41,180000,94010,3,Higher Secondary,0,No,No,No,No,0,No
278671,56,29,410000,94109,4,Bachelor's,0,No,No,No,No,0,No
279072,23,-1,610000,92374,4,Higher Secondary,23900,No,No,Yes,No,0,No
